id,name,num_bedrooms,bedroom_type,num_of_beds,num_of_bathrooms,bathroom_type,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
7.13525E+17,Rental unit in Brooklyn,1,bedroom,1,1,bath,Wanly,Brooklyn,East New York,40.6745,-73.88549,Entire home/apt,115,30,96,10/4/2023,6.03,8,0,63,
6.84637E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Sarai,Brooklyn,Bushwick,40.69131,-73.90545,Private room,50,30,99,10/4/2023,5.69,3,355,59,
19696674,Rental unit in Brooklyn,1,bedroom,1,1,shared,Yuval,Brooklyn,Prospect Heights,40.67296,-73.96288,Private room,80,30,313,10/4/2023,3.95,3,161,37,
51197475,Rental unit in Queens,1, Studio ,1,1,bath,Annabel,Queens,East Elmhurst,40.76065,-73.88469,Entire home/apt,121,30,61,10/4/2023,2.87,2,0,26,
7.72607E+17,Rental unit in Queens,2,bedrooms,3,1,bath,Eric,Queens,St. Albans,40.69234,-73.76385,Entire home/apt,256,30,38,10/4/2023,2.86,1,365,36,
7.04226E+17,Rental unit in Brooklyn,1,bedroom,3,1,bath,Johanna,Brooklyn,Crown Heights,40.66948,-73.9436,Entire home/apt,129,30,40,10/4/2023,2.49,2,365,26,
8.86132E+17,Rental unit in Queens,1,bedroom,1,1,shared,Valerie,Queens,Woodside,40.75491511,-73.90723867,Private room,114,31,16,10/4/2023,2.44,1,178,16,
7.91251E+17,Home in Queens,2,bedrooms,2,1,bath,Nazma,Queens,Long Island City,40.76146188,-73.94252888,Entire home/apt,202,30,21,10/4/2023,2.3,4,179,21,
25187576,Home in Queens,1,bedroom,1,1,private,Karan,Queens,South Ozone Park,40.67425725,-73.81915423,Private room,49,30,152,10/4/2023,2.24,1,88,24,
6.86913E+17,Rental unit in Queens,1,bedroom,1,1,private,Wish,Queens,Ridgewood,40.70646,-73.90838,Private room,93,30,31,10/4/2023,1.95,1,100,18,
7.96476E+17,Rental unit in New York,1,bedroom,1,1,shared,Latonia,Manhattan,Harlem,40.80703,-73.94557,Private room,115,30,18,10/4/2023,1.83,1,339,18,
7.8837E+17,Rental unit in New York,3,bedrooms,6,1,bath,Laniqua,Manhattan,Harlem,40.8175605,-73.9389339,Entire home/apt,165,30,20,10/4/2023,1.69,2,0,20,
7.32677E+17,Rental unit in The Bronx,1,bedroom,1,1,shared,Jodi,Bronx,Highbridge,40.8333,-73.92995,Private room,75,30,22,10/4/2023,1.47,2,90,16,
6.62323E+17,Rental unit in Brooklyn,1,bedroom,1,1,private,Arlette,Brooklyn,Sunset Park,40.646354,-74.017396,Private room,80,30,26,10/4/2023,1.44,1,364,11,
8.63994E+17,Rental unit in Queens,1,bedroom,1,1,shared,Jay,Queens,Woodside,40.74512176,-73.91063679,Private room,58,30,12,10/4/2023,1.37,1,179,12,
53047664,Rental unit in New York,1, Studio ,1,1,shared,Luke,Manhattan,Harlem,40.81826,-73.94621,Shared room,65,30,35,10/4/2023,1.33,1,365,16,
8.56343E+17,Rental unit in New York,1, Studio ,1,1,bath,Umazi,Manhattan,Harlem,40.81698251,-73.9386575,Entire home/apt,130,30,6,10/4/2023,1.2,1,339,6,
8.42389E+17,Rental unit in New York,2,bedrooms,1,2,baths,Simone,Manhattan,East Harlem,40.7882034,-73.94355256,Private room,70,30,11,10/4/2023,1.13,2,62,11,
46854989,Rental unit in New York,1, Studio ,2,1,bath,Ida,Manhattan,East Harlem,40.80028,-73.93647,Entire home/apt,189,30,22,10/4/2023,1.1,1,269,9,
7.45055E+17,Rental unit in New York,2,bedrooms,2,1,bath,Marina,Manhattan,East Village,40.7211,-73.98146,Entire home/apt,125,30,15,10/4/2023,1.09,1,19,12,
8.23187E+17,Rental unit in Queens,1,bedroom,1,1,shared,Auset,Queens,Glendale,40.69790441,-73.89355359,Private room,46,30,7,10/4/2023,0.97,3,338,7,
37630778,Rental unit in New York,1,bedroom,1,1,shared,Michael,Manhattan,Harlem,40.82989,-73.94834,Private room,79,30,49,10/4/2023,0.93,1,88,22,
8.95592E+17,Rental unit in Brooklyn,1,bedroom,1,2,shared,Skarly,Brooklyn,Bushwick,40.70091653,-73.93246518,Private room,56,30,6,10/4/2023,0.8,1,310,6,
767562,Townhouse in Brooklyn,1,bedroom,1,2.5,shared,Kyla,Brooklyn,Bushwick,40.69405,-73.91107,Private room,40,30,100,10/4/2023,0.74,4,301,5,
7.50023E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Jonathan,Brooklyn,Gowanus,40.67878,-73.99028,Private room,65,30,9,10/4/2023,0.73,1,89,8,
3522244,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Brad,Brooklyn,Clinton Hill,40.68251,-73.96071,Entire home/apt,122,30,83,10/4/2023,0.72,1,68,3,
266449,Rental unit in New York,2,bedrooms,2,1,bath,Drew,Manhattan,Lower East Side,40.719482,-73.98877,Entire home/apt,100,30,78,10/4/2023,0.54,2,303,1,
13814227,Rental unit in New York,1,bedroom,1,1,bath,Jason,Manhattan,Harlem,40.82799,-73.94935,Entire home/apt,71,32,46,10/4/2023,0.52,1,6,4,
6.71757E+17,Serviced apartment in Brooklyn ,1,bedroom,2,1,bath,Urban Furnished,Brooklyn,Greenpoint,40.7338246,-73.9557205,Entire home/apt,139,30,2,10/4/2023,0.47,256,364,2,
17177726,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Shane,Brooklyn,Boerum Hill,40.68409,-73.98542,Entire home/apt,189,30,31,10/4/2023,0.42,5,346,3,
8.69698E+17,Rental unit in Queens,1,bedroom,1,1.5,shared,Kaz,Queens,Elmhurst,40.7294918,-73.8733657,Private room,44,30,3,10/4/2023,0.41,93,364,3,
41007370,Home in Staten Island,1,bedroom,1,1,shared,Sara I,Staten Island,Randall Manor,40.63587,-74.1213,Private room,50,30,19,10/4/2023,0.4,1,146,2,
8.43027E+17,Rental unit in New York ,1,bedroom,2,1,bath,Nina,Manhattan,Upper East Side,40.75983235,-73.96083706,Entire home/apt,95,30,1,10/4/2023,0.32,7,335,1,
8.75252E+17,Rental unit in Queens ,2,bedrooms,2,1,bath,Katerina,Queens,Sunnyside,40.7445949,-73.91578577,Entire home/apt,125,30,1,10/4/2023,0.32,1,339,1,
9.68991E+17,Rental unit in New York ,1,bedroom,1,1,bath,Rennie,Manhattan,Harlem,40.8234,-73.95603,Private room,35,30,1,10/4/2023,0.32,3,245,1,
46768272,Rental unit in New York,1,bedroom,1,1,bath,Jeniffer,Manhattan,Lower East Side,40.7185,-73.99376,Entire home/apt,146,30,9,10/4/2023,0.27,139,334,3,
20628186,Home in Brooklyn,1,bedroom,1,1,shared,Rosemarie,Brooklyn,East Flatbush,40.65364,-73.93177,Private room,39,30,15,10/4/2023,0.21,5,340,4,
16870689,Rental unit in Brooklyn,1,bedroom,2,1,shared,Clell,Brooklyn,Bay Ridge,40.63822,-74.02687,Private room,69,30,14,10/4/2023,0.2,2,249,4,
528485,Rental unit in Brooklyn,1,bedroom,1,1,shared,Sing,Brooklyn,Sunset Park,40.66272,-73.98913,Private room,48,30,14,10/4/2023,0.11,1,220,4,
9.07286E+17,Home in Queens,1,bedroom,1,1,shared,Segundo,Queens,East Elmhurst,40.76392967,-73.86949317,Private room,70,30,39,10/3/2023,5.6,1,300,39,
6.68101E+17,Guest suite in Queens,1,bedroom,1,1,bath,Annushka,Queens,Jamaica,40.68413,-73.79642,Entire home/apt,100,30,75,10/3/2023,4.46,1,62,50,
51942816,Rental unit in New York,1,bedroom,1,1,bath,Daniel,Manhattan,Harlem,40.82458,-73.94963,Entire home/apt,80,30,81,10/3/2023,3.77,2,79,34,
54196066,Vacation home in Brooklyn,2,bedrooms,3,1,bath,Anthony,Brooklyn,Bedford-Stuyvesant,40.68447,-73.94238,Entire home/apt,193,30,71,10/3/2023,3.72,3,0,32,
6.8548E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Alexandra,Brooklyn,Bedford-Stuyvesant,40.68301,-73.91388,Private room,30,30,47,10/3/2023,3.25,3,334,42,
7.83522E+17,Townhouse in Brooklyn,1, Studio ,2,1,bath,Keisha,Brooklyn,Bedford-Stuyvesant,40.68291955,-73.94312828,Entire home/apt,182,30,30,10/3/2023,2.92,1,324,30,OSE-STRREG-0001054
4823529,Rental unit in New York,1,bedroom,1,1,shared,Isabel,Manhattan,Upper West Side,40.7962,-73.96334,Shared room,39,30,261,10/3/2023,2.4,3,364,20,
3495854,Loft in Brooklyn,1, Studio ,1,1,bath,Enrico,Brooklyn,Williamsburg,40.71336,-73.93696,Entire home/apt,105,30,255,10/3/2023,2.37,1,349,23,
45838885,Rental unit in Brooklyn,3,bedrooms,3,2,baths,Crystal,Brooklyn,Bedford-Stuyvesant,40.68355,-73.91944,Entire home/apt,150,30,80,10/3/2023,2.09,4,351,12,
52354363,Home in Brooklyn,4,bedrooms,5,2,baths,Experience Host,Brooklyn,East New York,40.66248,-73.8919,Entire home/apt,206,30,54,10/3/2023,1.99,2,365,18,
51232680,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Sway Get Away,Brooklyn,East Flatbush,40.64965,-73.91903,Private room,47,30,57,10/3/2023,1.93,4,120,16,
36974600,Rental unit in Queens,3,bedrooms,3,2.5,baths,Delores,Queens,Arverne,40.59836,-73.79672,Entire home/apt,210,30,103,10/3/2023,1.91,1,180,13,
5.43606E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Enyel,Brooklyn,Bushwick,40.70221,-73.92228,Private room,75,30,37,10/3/2023,1.64,1,3,20,
6.70509E+17,Home in Brooklyn,1,bedroom,1,1,shared,Diana,Brooklyn,Cypress Hills,40.68886,-73.87038,Private room,40,30,26,10/3/2023,1.61,4,364,13,
14421383,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Zach,Brooklyn,Bushwick,40.69641,-73.91917,Private room,81,30,133,10/3/2023,1.48,1,0,17,
8.99891E+17,Home in The Bronx,1,bedroom,1,1,shared,Maria,Bronx,Clason Point,40.81608364,-73.86205852,Private room,86,30,6,10/3/2023,1.46,2,89,6,
41976399,Rental unit in Queens,1,bedroom,1,1,shared,Liudmila,Queens,Astoria,40.768887,-73.933014,Private room,89,30,43,10/3/2023,1.41,2,365,10,
9544242,Rental unit in New York,1,bedroom,2,1,shared,Elizabeth,Manhattan,East Harlem,40.79092,-73.94796,Private room,115,30,115,10/3/2023,1.29,1,170,19,
52771412,Serviced apartment in Bronx,1,bedroom,1,1,bath,Global Luxury Suites,Bronx,Mott Haven,40.811848,-73.929665,Entire home/apt,108,1,31,10/3/2023,1.16,52,362,2,Exempt
14151551,Rental unit in Queens,1,bedroom,1,1,shared,John,Queens,Sunnyside,40.74125,-73.91813,Private room,96,30,92,10/3/2023,1.02,1,90,14,
21595000,Rental unit in Brooklyn,1, Studio ,2,1,bath,Neto,Brooklyn,Williamsburg,40.71786,-73.96439,Entire home/apt,120,30,32,10/3/2023,0.93,2,333,15,
51287089,Rental unit in New York,1,bedroom,1,1.5,baths,Jason,Manhattan,Upper West Side,40.79451,-73.964,Private room,50,30,24,10/3/2023,0.81,3,86,12,
6.66708E+17,Guest suite in New York,1,bedroom,1,1,bath,Lena,Manhattan,Lower East Side,40.72047,-73.99032,Entire home/apt,185,30,8,10/3/2023,0.79,5,364,8,
52922243,Rental unit in New York,1,bedroom,1,1,shared,Lucy,Manhattan,Chinatown,40.71753,-73.99724,Private room,80,30,16,10/3/2023,0.71,9,180,10,
51232872,Rental unit in Queens,1,bedroom,1,1,shared,Alex,Queens,Ditmars Steinway,40.77229,-73.90969,Private room,73,30,19,10/3/2023,0.66,2,95,5,
7.52919E+17,Rental unit in New York,1, Studio ,1,1,bath,Tzitzi,Manhattan,Morningside Heights,40.8075,-73.95927,Entire home/apt,90,30,3,10/3/2023,0.56,1,94,3,
35944106,Rental unit in New York,2,bedrooms,2,1,bath,Wendy,Manhattan,Lower East Side,40.72381,-73.99257,Entire home/apt,400,30,27,10/3/2023,0.5,1,365,5,
7.41203E+17,Home in Queens,1,bedroom,1,1,shared,Terri Anne,Queens,Jamaica,40.69284,-73.80822,Private room,37,30,6,10/3/2023,0.42,2,173,1,
7.45051E+17,Home in Brooklyn ,2,bedrooms,2,2.5,baths,Seshini,Brooklyn,Bedford-Stuyvesant,40.6812,-73.91958,Entire home/apt,225,30,2,10/3/2023,0.38,1,365,2,
6.23764E+17,Townhouse in Brooklyn,1,bedroom,1,1,shared,Kaina,Brooklyn,Crown Heights,40.67625,-73.91507,Private room,37,30,6,10/3/2023,0.37,4,156,3,
26664229,Condo in Queens,2,bedrooms,2,1,bath,Richard And Su,Queens,Elmhurst,40.73832,-73.87247,Entire home/apt,158,30,24,10/3/2023,0.36,1,349,2,
8.5452E+17,Rental unit in Brooklyn,1,bedroom,1,1,bath,Priyanka,Brooklyn,Bedford-Stuyvesant,40.68335222,-73.9511916,Entire home/apt,84,30,3,10/3/2023,0.36,1,283,3,
8.04926E+17,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Marko,Brooklyn,Greenpoint,40.72968,-73.95446,Entire home/apt,190,30,2,10/3/2023,0.33,3,269,2,
14463527,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Sally,Brooklyn,Greenpoint,40.72348,-73.93967,Entire home/apt,120,70,1,10/3/2023,0.31,1,215,1,
6.33726E+17,Condo in Brooklyn ,1,bedroom,1,1,shared,Daniela & James,Brooklyn,Bushwick,40.69965,-73.93902,Private room,37,30,1,10/3/2023,0.31,31,179,1,
8.78505E+17,Home in Queens ,1,bedroom,1,1,shared,Keren,Queens,Far Rockaway,40.59462085,-73.75927641,Private room,43,30,1,10/3/2023,0.31,2,364,1,
9.70285E+17,Rental unit in Brooklyn ,1,bedroom,1,1,bath,Yali,Brooklyn,Gravesend,40.60475248,-73.98820634,Private room,56,30,1,10/3/2023,0.31,4,352,1,
48984579,Home in Brooklyn,1,bedroom,1,1,shared,Masaaki,Brooklyn,Bedford-Stuyvesant,40.67834,-73.94408,Private room,47,30,5,10/3/2023,0.29,10,286,3,
38619451,Rental unit in Queens,1,bedroom,1,1,shared,Sherry,Queens,Flushing,40.75269,-73.82315,Private room,35,30,14,10/3/2023,0.27,4,305,1,
47410952,Rental unit in New York,1,bedroom,1,1,bath,Avi,Manhattan,Upper East Side,40.77944,-73.95464,Entire home/apt,200,30,9,10/3/2023,0.27,91,305,2,
50764841,Rental unit in Brooklyn,1,bedroom,1,1,shared,Stanley,Brooklyn,Borough Park,40.64225,-73.99778,Private room,44,30,8,10/3/2023,0.27,6,365,4,
6.18137E+17,Condo in New York ,3,bedrooms,4,2,baths,Uzi,Manhattan,Harlem,40.80048,-73.952858,Entire home/apt,400,30,2,10/3/2023,0.25,2,345,2,
7.55674E+17,Rental unit in New York,1,bedroom,1,1,bath,Jacob,Manhattan,Upper West Side,40.78271,-73.9726,Entire home/apt,160,30,3,10/3/2023,0.25,1,171,3,
27483961,Rental unit in Brooklyn,1,bedroom,1,1.5,shared,Ollie,Brooklyn,Bedford-Stuyvesant,40.68628,-73.95076,Private room,68,30,12,10/3/2023,0.19,13,347,4,
212109,Rental unit in New York,2,bedrooms,2,1,shared,Susan,Manhattan,West Village,40.73814,-74.00811,Private room,92,31,12,10/3/2023,0.12,1,249,1,
6.08845E+17,Rental unit in Queens,1,bedroom,1,1,shared,Kevin,Queens,East Elmhurst,40.76691,-73.87925,Private room,65,30,151,10/2/2023,7.24,1,364,80,
49944155,Home in Brooklyn,1, Studio ,1,1,bath,Jose,Brooklyn,Bushwick,40.68983,-73.91464,Private room,109,30,175,10/2/2023,5.54,2,180,34,
5.88274E+17,Guest suite in Queens,1,bedroom,1,1,bath,Rodney,Queens,Laurelton,40.68177,-73.74298,Entire home/apt,62,31,73,10/2/2023,3.44,1,77,35,
49701258,Home in Brooklyn,2,bedrooms,2,1,bath,Anslem,Brooklyn,Bedford-Stuyvesant,40.68995,-73.94509,Entire home/apt,272,30,102,10/2/2023,3.19,1,180,26,
9751043,Rental unit in Brooklyn,2,bedrooms,2,1,bath,Bobby,Brooklyn,Bedford-Stuyvesant,40.69385,-73.95181,Entire home/apt,127,30,304,10/2/2023,3.14,2,231,36,
52086241,Rental unit in Brooklyn,1, Studio ,1,1,bath,Sol,Brooklyn,Carroll Gardens,40.67760785,-73.99472824,Entire home/apt,150,30,27,10/2/2023,3.06,3,365,27,
7.22753E+17,Guest suite in Brooklyn,1,bedroom,1,1,bath,Tony,Brooklyn,East New York,40.66715,-73.88862,Private room,209,30,47,10/2/2023,3.03,2,179,32,
7.44797E+17,Rental unit in The Bronx,2,bedrooms,3,1,bath,Yemane,Bronx,Mott Haven,40.81149,-73.91913,Entire home/apt,125,30,43,10/2/2023,2.99,2,64,35,
8.75357E+17,Home in Queens,1,bedroom,1,1,private,Cindy,Queens,Flushing,40.76069194,-73.80936414,Private room,69,30,24,10/2/2023,2.86,8,364,24,
14359772,Home in Brooklyn,1,bedroom,2,1,shared,Pamela,Brooklyn,Bedford-Stuyvesant,40.68956,-73.95535,Private room,75,30,245,10/2/2023,2.83,3,365,5,
36064676,Rental unit in Brooklyn,4,bedrooms,4,1.5,baths,Your Fave,Brooklyn,Bushwick,40.69659,-73.93186,Entire home/apt,224,30,151,10/2/2023,2.76,1,270,25,
6.61414E+17,Rental unit in The Bronx,1,bedroom,1,1,bath,Sandra And Jorge,Bronx,Soundview,40.82234,-73.87699,Entire home/apt,124,30,46,10/2/2023,2.67,1,349,26,
10748040,Rental unit in New York,1,bedroom,1,1,shared,Neida,Manhattan,Harlem,40.83071,-73.94557,Private room,80,30,245,10/2/2023,2.64,1,55,26,
44534901,Rental unit in Brooklyn,1,bedroom,1,1,shared,Michael,Brooklyn,Flatbush,40.6539,-73.96121,Private room,70,30,105,10/2/2023,2.6,3,365,28,
6.1241E+17,Home in Queens,3,bedrooms,3,2,baths,Mick,Queens,Springfield Gardens,40.65952,-73.75498,Private room,198,30,49,10/2/2023,2.39,1,365,27,
8.42725E+17,Rental unit in Staten Island,1,bedroom,1,1,bath,Genaro,Staten Island,Great Kills,40.54931937,-74.16579937,Entire home/apt,99,30,23,10/2/2023,2.35,1,364,23,
42380644,Rental unit in Brooklyn,1,bedroom,1,1,shared,Michael,Brooklyn,Flatbush,40.65368,-73.96131,Private room,70,30,109,10/2/2023,2.31,3,90,23,
27697284,Rental unit in Queens,2,bedrooms,2,1,bath,Sami,Queens,Jackson Heights,40.75141,-73.8804,Entire home/apt,165,31,141,10/2/2023,2.25,1,145,3,
53402699,Rental unit in Brooklyn,3,bedrooms,3,1,bath,Carol,Brooklyn,Prospect-Lefferts Gardens,40.65712,-73.94722,Entire home/apt,350,30,50,10/2/2023,1.97,1,173,21,
7.92084E+17,Condo in Brooklyn,1,bedroom,2,1,bath,Ronnie,Brooklyn,Bushwick,40.6860409,-73.9129553,Entire home/apt,128,30,17,10/2/2023,1.88,2,89,17,
8.07479E+17,Rental unit in Queens,1,bedroom,2,1,bath,Evgeniya,Queens,Maspeth,40.7224439,-73.9118014,Entire home/apt,80,30,17,10/2/2023,1.85,1,349,17,
9.22527E+17,Rental unit in Queens,1,bedroom,2,1,bath,Will,Queens,Flushing,40.7544041,-73.83237023,Entire home/apt,152,30,11,10/2/2023,1.81,3,222,11,
4271877,Rental unit in Brooklyn,1,bedroom,2,1,private,Caroline,Brooklyn,Bedford-Stuyvesant,40.6871,-73.92263,Private room,62,30,176,10/2/2023,1.76,3,90,26,
42502510,Rental unit in Brooklyn,1,bedroom,2,1,bath,Tami,Brooklyn,Bedford-Stuyvesant,40.69099,-73.92603,Entire home/apt,10,30,14,10/2/2023,1.71,2,180,14,
7.80399E+17,Guest suite in Queens,1,bedroom,1,1,shared,Rodrigo,Queens,Woodhaven,40.6954,-73.85267,Private room,70,30,20,10/2/2023,1.62,3,179,19,
5.94E+17,Guest suite in New York,2,bedrooms,2,2,baths,Lewis,Manhattan,Harlem,40.80707,-73.94799,Entire home/apt,200,30,28,10/2/2023,1.6,1,123,15,
7.47263E+17,Condo in New York,1,bedroom,1,1,shared,Alvaro,Manhattan,Washington Heights,40.8363435,-73.9461365,Private room,69,30,21,10/2/2023,1.53,3,82,16,
35224560,Rental unit in Woodside,1,bedroom,2,1,shared,Anibal,Queens,Sunnyside,40.74466,-73.91317,Private room,66,30,81,10/2/2023,1.45,3,365,16,
8.33547E+17,Rental unit in New York,3,bedrooms,3,1,shared,Patricia Molina,Manhattan,East Village,40.72458414,-73.98934938,Private room,105,30,13,10/2/2023,1.41,1,180,13,
7.4665E+17,Rental unit in The Bronx,3,bedrooms,4,2,baths,Eduardo,Bronx,Belmont,40.85554,-73.88534,Entire home/apt,250,30,19,10/2/2023,1.4,4,330,17,
8.82577E+17,Townhouse in Brooklyn,1,bedroom,1,1,shared,Joshua,Brooklyn,Brownsville,40.67376642,-73.90888962,Private room,90,30,11,10/2/2023,1.39,3,0,11,
14506036,Rental unit in New York,1,bedroom,2,1,private,Pascal,Manhattan,East Harlem,40.80838,-73.93881,Private room,245,30,123,10/2/2023,1.38,2,88,17,
8.31755E+17,Rental unit in New York,2,bedrooms,2,1,bath,Brian,Manhattan,East Village,40.7269716,-73.9824355,Entire home/apt,500,30,14,10/2/2023,1.34,3,365,14,
657727,Rental unit in New York,2,bedrooms,2,1,bath,Mariko,Manhattan,Upper West Side,40.78184,-73.98219,Entire home/apt,185,30,148,10/2/2023,1.08,2,264,6,
5.72745E+17,Rental unit in Brooklyn,1,bedroom,1,1,private,Giulio,Brooklyn,Bushwick,40.70012818,-73.92116299,Private room,57,30,6,10/2/2023,1.08,1,0,6,
9.56794E+17,Home in Brooklyn,1,bedroom,1,1,shared,Rachel,Brooklyn,Cypress Hills,40.6805933,-73.89536669,Private room,41,30,4,10/2/2023,1.07,3,261,4,
4249342,Condo in New York,1,bedroom,1,1,shared,Andy,Manhattan,Financial District,40.70771,-74.00794,Private room,228,30,100,10/2/2023,1.04,1,89,28,
8.15219E+17,Rental unit in Brooklyn,1,bedroom,1,1,shared,Opulence,Brooklyn,Brownsville,40.66231154,-73.91437833,Private room,118,30,11,10/2/2023,1,3,336,11,
9.70957E+17,Home in Brooklyn,1,bedroom,1,1,private,Tracy,Brooklyn,Canarsie,40.63109,-73.88922,Private room,60,30,4,10/2/2023,0.97,1,155,4,
42097281,Home in Brooklyn,4,bedrooms,7,2,baths,Dj,Brooklyn,Bedford-Stuyvesant,40.68018,-73.92734,Entire home/apt,360,30,37,10/2/2023,0.95,1,364,12,
8.0347E+17,Rental unit in New York,1, Studio ,1,1,bath,Sebastian,Manhattan,Upper West Side,40.79381983,-73.97607764,Entire home/apt,199,30,11,10/2/2023,0.92,2,270,11,
33877798,Home in New York,1,bedroom,2,1,bath,Freda,Manhattan,Upper East Side,40.77851,-73.95248,Entire home/apt,98,30,52,10/2/2023,0.91,3,340,4,
47356150,Rental unit in New York,1,bedroom,1,1,bath,Mich,Manhattan,East Village,40.7262,-73.97773,Entire home/apt,99,30,31,10/2/2023,0.87,6,270,2,
21461282,Rental unit in Bronx,3,bedrooms,4,1,private,Sharon,Bronx,Concourse Village,40.83129,-73.92021,Private room,75,30,64,10/2/2023,0.85,3,364,7,
9.54345E+17,Rental unit in The Bronx,2,bedrooms,2,1,bath,Maria,Bronx,Port Morris,40.8067466,-73.9266254,Entire home/apt,283,30,3,10/2/2023,0.78,1,269,3,
9.34561E+17,Rental unit in New York,3,bedrooms,3,1.5,shared,George,Manhattan,East Village,40.73184117,-73.98814428,Shared room,1013,30,4,10/2/2023,0.72,1,96,4,
51283129,Loft in Brooklyn,1,bedroom,1,2,baths,Michal,Brooklyn,Bedford-Stuyvesant,40.69313,-73.94461,Entire home/apt,329,30,19,10/2/2023,0.7,1,79,11,
8.65486E+17,Home in Queens,1,bedroom,1,1,shared,Bangaly,Queens,Jamaica,40.67678994,-73.79304834,Private room,60,30,6,10/2/2023,0.68,3,364,6,
34253845,Rental unit in Brooklyn,1,bedroom,1,1,shared,Ben,Brooklyn,Williamsburg,40.71027,-73.94875,Private room,145,30,38,10/2/2023,0.67,4,365,4,
41420151,Home in Brooklyn,1,bedroom,1,1,shared,Jordan,Brooklyn,Greenpoint,40.72753,-73.95606,Private room,80,30,30,10/2/2023,0.63,3,90,14,
6.10313E+17,Rental unit in Brooklyn,1,bedroom,1,1,bath,Lukas,Brooklyn,Williamsburg,40.712582,-73.963127,Entire home/apt,130,30,11,10/2/2023,0.63,1,252,7,
53690725,Home in Queens,1,bedroom,1,1,shared,Blue House,Queens,Woodhaven,40.68779,-73.86484,Private room,199,30,13,10/2/2023,0.53,5,365,7,
8.32693E+17,Hotel in Brooklyn,1,bedroom,1,1,bath,RoomPicks,Brooklyn,Gowanus,40.68219888,-73.98651924,Private room,92,1,3,10/2/2023,0.49,259,227,3,Exempt
10013750,Rental unit in New York,2,bedrooms,1,1.5,shared,Olia,Manhattan,Lower East Side,40.7183,-73.99173,Private room,98,30,44,10/2/2023,0.48,1,89,10,
14636181,Home in Queens,1,bedroom,1,1,private,Darlene,Queens,St. Albans,40.6932,-73.76042,Private room,105,30,42,10/2/2023,0.47,1,89,20,
52258307,Rental unit in New York,1,bedroom,1,1,shared,Natalia,Manhattan,Harlem,40.82433548,-73.94959667,Private room,52,30,8,10/2/2023,0.47,2,304,4,
8.69156E+17,Rental unit in New York ,1,bedroom,1,1,bath,Jozef,Manhattan,Hell's Kitchen,40.7558,-73.99319,Entire home/apt,160,30,2,10/2/2023,0.47,6,360,2,
19853102,Rental unit in Brooklyn ,1,bedroom,4,1,private,Jewell,Brooklyn,Brownsville,40.66451,-73.91682,Private room,75,30,33,10/2/2023,0.44,3,365,6,
45661953,Townhouse in Brooklyn,1,bedroom,1,1,shared,Kaz,Brooklyn,Bushwick,40.69232,-73.91344,Private room,42,30,3,10/2/2023,0.44,93,329,3,
6.01685E+17,Rental unit in New York,2,bedrooms,2,2,baths,Shai,Manhattan,Hell's Kitchen,40.76293,-73.99549,Entire home/apt,208,30,7,10/2/2023,0.41,8,364,3,
50588246,Rental unit in New York,1, Studio ,1,1,bath,Saul,Manhattan,Financial District,40.70662,-74.01279,Entire home/apt,200,30,4,10/2/2023,0.4,1,87,4,
6.09426E+17,Condo in New York,2,bedrooms,4,1,bath,Sarah,Manhattan,Midtown,40.74611,-73.98404,Entire home/apt,350,30,7,10/2/2023,0.4,1,312,4,
42476362,Rental unit in New York,4,bedrooms,6,2,baths,Evan,Manhattan,Upper West Side,40.78202,-73.97593,Entire home/apt,275,30,16,10/2/2023,0.38,6,293,3,
